partida_id,selecao,confederacao,competicao,rodada,data,mando,adversario,resultado,fonte
2025-11-16|italia|norway,Italia,UEFA,Eliminatórias da Copa do Mundo FIFA 2026,,2025-11-16,casa,Norway,1:4,martj42/international_results (results.csv) — nivel CONFERENCIA
2025-11-16|armenia|portugal,Portugal,UEFA,Eliminatórias da Copa do Mundo FIFA 2026,,2025-11-16,casa,Armenia,9:1,martj42/international_results (results.csv) — nivel CONFERENCIA
2025-11-18|belgica|liechtenstein,Belgica,UEFA,Eliminatórias da Copa do Mundo FIFA 2026,,2025-11-18,casa,Liechtenstein,7:0,martj42/international_results (results.csv) — nivel CONFERENCIA
2025-11-18|bulgaria|georgia,Bulgaria,UEFA,Eliminatórias da Copa do Mundo FIFA 2026,,2025-11-18,casa,Georgia,2:1,martj42/international_results (results.csv) — nivel CONFERENCIA
2025-11-18|emirados arabes unidos|iraq,Emirados Arabes Unidos,AFC,Eliminatórias da Copa do Mundo FIFA 2026,,2025-11-18,fora,Iraq,1:2,martj42/international_results (results.csv) — nivel CONFERENCIA
2025-11-18|espanha|turkey,Espanha,UEFA,Eliminatórias da Copa do Mundo FIFA 2026,,2025-11-18,casa,Turkey,2:2,martj42/international_results (results.csv) — nivel CONFERENCIA
2025-11-18|haiti|nicaragua,Nicaragua,CONCACAF,Eliminatórias da Copa do Mundo FIFA 2026,,2025-11-18,fora,Haiti,0:2,martj42/international_results (results.csv) — nivel CONFERENCIA
2025-11-18|el salvador|panama,Panama,CONCACAF,Eliminatórias da Copa do Mundo FIFA 2026,,2025-11-18,casa,El Salvador,3:0,martj42/international_results (results.csv) — nivel CONFERENCIA
2025-11-18|bermuda|trinidad e tobago,Trinidad e Tobago,CONCACAF,Eliminatórias da Copa do Mundo FIFA 2026,,2025-11-18,casa,Bermuda,2:2,martj42/international_results (results.csv) — nivel CONFERENCIA
2026-03-26|italia|northern ireland,Italia,UEFA,Eliminatórias da Copa do Mundo FIFA 2026,,2026-03-26,casa,Northern Ireland,2:0,martj42/international_results (results.csv) — nivel CONFERENCIA
2026-03-31|bosnia and herzegovina|italia,Italia,UEFA,Eliminatórias da Copa do Mundo FIFA 2026,,2026-03-31,fora,Bosnia and Herzegovina,1:1,martj42/international_results (results.csv) — nivel CONFERENCIA
